GEO_ID,NAME,POPGROUP,POPGROUP_LABEL,DP05_0001E,DP05_0001M,DP05_0002E,DP05_0002M,DP05_0003E,DP05_0003M,DP05_0004E,DP05_0004M,DP05_0005E,DP05_0005M,DP05_0006E,DP05_0006M,DP05_0007E,DP05_0007M,DP05_0008E,DP05_0008M,DP05_0009E,DP05_0009M,DP05_0010E,DP05_0010M,DP05_0011E,DP05_0011M,DP05_0012E,DP05_0012M,DP05_0013E,DP05_0013M,DP05_0014E,DP05_0014M,DP05_0015E,DP05_0015M,DP05_0016E,DP05_0016M,DP05_0017E,DP05_0017M,DP05_0018E,DP05_0018M,DP05_0019E,DP05_0019M,DP05_0020E,DP05_0020M,DP05_0021E,DP05_0021M,DP05_0022E,DP05_0022M,DP05_0023E,DP05_0023M,DP05_0024E,DP05_0024M,DP05_0025E,DP05_0025M,DP05_0026E,DP05_0026M,DP05_0027E,DP05_0027M,DP05_0028E,DP05_0028M,DP05_0029E,DP05_0029M,DP05_0030E,DP05_0030M,DP05_0031E,DP05_0031M,DP05_0032E,DP05_0032M,DP05_0033E,DP05_0033M,DP05_0034E,DP05_0034M,DP05_0035E,DP05_0035M,DP05_0036E,DP05_0036M,DP05_0037E,DP05_0037M,DP05_0038E,DP05_0038M,DP05_0039E,DP05_0039M,DP05_0040E,DP05_0040M,DP05_0041E,DP05_0041M,DP05_0042E,DP05_0042M,DP05_0043E,DP05_0043M,DP05_0044E,DP05_0044M,DP05_0045E,DP05_0045M,DP05_0046E,DP05_0046M,DP05_0047E,DP05_0047M,DP05_0048E,DP05_0048M,DP05_0049E,DP05_0049M,DP05_0050E,DP05_0050M,DP05_0051E,DP05_0051M,DP05_0052E,DP05_0052M,DP05_0053E,DP05_0053M,DP05_0054E,DP05_0054M,DP05_0055E,DP05_0055M,DP05_0056E,DP05_0056M,DP05_0057E,DP05_0057M,DP05_0058E,DP05_0058M,DP05_0059E,DP05_0059M,DP05_0060E,DP05_0060M,DP05_0061E,DP05_0061M,DP05_0062E,DP05_0062M,DP05_0063E,DP05_0063M,DP05_0064E,DP05_0064M,DP05_0065E,DP05_0065M,DP05_0066E,DP05_0066M,DP05_0067E,DP05_0067M,DP05_0068E,DP05_0068M,DP05_0069E,DP05_0069M,DP05_0070E,DP05_0070M,DP05_0071E,DP05_0071M,DP05_0072E,DP05_0072M,DP05_0073E,DP05_0073M,DP05_0074E,DP05_0074M,DP05_0075E,DP05_0075M,DP05_0076E,DP05_0076M,DP05_0077E,DP05_0077M,DP05_0078E,DP05_0078M,DP05_0079E,DP05_0079M,DP05_0080E,DP05_0080M,DP05_0081E,DP05_0081M,DP05_0082E,DP05_0082M,DP05_0083E,DP05_0083M,DP05_0084E,DP05_0084M,DP05_0085E,DP05_0085M,DP05_0086E,DP05_0086M,DP05_0087E,DP05_0087M,DP05_0088E,DP05_0088M,DP05_0089E,DP05_0089M,DP05_0001PE,DP05_0001PM,DP05_0002PE,DP05_0002PM,DP05_0003PE,DP05_0003PM,DP05_0004PE,DP05_0004PM,DP05_0005PE,DP05_0005PM,DP05_0006PE,DP05_0006PM,DP05_0007PE,DP05_0007PM,DP05_0008PE,DP05_0008PM,DP05_0009PE,DP05_0009PM,DP05_0010PE,DP05_0010PM,DP05_0011PE,DP05_0011PM,DP05_0012PE,DP05_0012PM,DP05_0013PE,DP05_0013PM,DP05_0014PE,DP05_0014PM,DP05_0015PE,DP05_0015PM,DP05_0016PE,DP05_0016PM,DP05_0017PE,DP05_0017PM,DP05_0018PE,DP05_0018PM,DP05_0019PE,DP05_0019PM,DP05_0020PE,DP05_0020PM,DP05_0021PE,DP05_0021PM,DP05_0022PE,DP05_0022PM,DP05_0023PE,DP05_0023PM,DP05_0024PE,DP05_0024PM,DP05_0025PE,DP05_0025PM,DP05_0026PE,DP05_0026PM,DP05_0027PE,DP05_0027PM,DP05_0028PE,DP05_0028PM,DP05_0029PE,DP05_0029PM,DP05_0030PE,DP05_0030PM,DP05_0031PE,DP05_0031PM,DP05_0032PE,DP05_0032PM,DP05_0033PE,DP05_0033PM,DP05_0034PE,DP05_0034PM,DP05_0035PE,DP05_0035PM,DP05_0036PE,DP05_0036PM,DP05_0037PE,DP05_0037PM,DP05_0038PE,DP05_0038PM,DP05_0039PE,DP05_0039PM,DP05_0040PE,DP05_0040PM,DP05_0041PE,DP05_0041PM,DP05_0042PE,DP05_0042PM,DP05_0043PE,DP05_0043PM,DP05_0044PE,DP05_0044PM,DP05_0045PE,DP05_0045PM,DP05_0046PE,DP05_0046PM,DP05_0047PE,DP05_0047PM,DP05_0048PE,DP05_0048PM,DP05_0049PE,DP05_0049PM,DP05_0050PE,DP05_0050PM,DP05_0051PE,DP05_0051PM,DP05_0052PE,DP05_0052PM,DP05_0053PE,DP05_0053PM,DP05_0054PE,DP05_0054PM,DP05_0055PE,DP05_0055PM,DP05_0056PE,DP05_0056PM,DP05_0057PE,DP05_0057PM,DP05_0058PE,DP05_0058PM,DP05_0059PE,DP05_0059PM,DP05_0060PE,DP05_0060PM,DP05_0061PE,DP05_0061PM,DP05_0062PE,DP05_0062PM,DP05_0063PE,DP05_0063PM,DP05_0064PE,DP05_0064PM,DP05_0065PE,DP05_0065PM,DP05_0066PE,DP05_0066PM,DP05_0067PE,DP05_0067PM,DP05_0068PE,DP05_0068PM,DP05_0069PE,DP05_0069PM,DP05_0070PE,DP05_0070PM,DP05_0071PE,DP05_0071PM,DP05_0072PE,DP05_0072PM,DP05_0073PE,DP05_0073PM,DP05_0074PE,DP05_0074PM,DP05_0075PE,DP05_0075PM,DP05_0076PE,DP05_0076PM,DP05_0077PE,DP05_0077PM,DP05_0078PE,DP05_0078PM,DP05_0079PE,DP05_0079PM,DP05_0080PE,DP05_0080PM,DP05_0081PE,DP05_0081PM,DP05_0082PE,DP05_0082PM,DP05_0083PE,DP05_0083PM,DP05_0084PE,DP05_0084PM,DP05_0085PE,DP05_0085PM,DP05_0086PE,DP05_0086PM,DP05_0087PE,DP05_0087PM,DP05_0088PE,DP05_0088PM,DP05_0089PE,DP05_0089PM
geo_id,census_tract,,,,,pop_male,,pop_female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,median_age,,,,,,,,,,,,,pop_65years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pct_male,,pct_female,,,,,,,,,,,,pct_age2024,,pct_age2534,,pct_age3544,,pct_age4554,,pct_age5559,,pct_age6064,,,,,,,,,,pct_under18,,,,,,,,,,pct_over65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400000US16055000101,Census Tract 1.01; Kootenai County; Idaho,1,Total population,2986,545,1562,306,1424,295,109.7,18.9,90,67,122,54,175,127,204,183,71,64,84,75,216,97,631,225,384,154,277,264,485,211,237,122,10,22,54,2.7,491,174,2535,499,2495,495,2367,454,800,205,732,198,2495,495,1317,281,1178,249,111.8,17,732,198,378,106,354,120,106.8,33.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),2495,495,1317,281,1178,249,2986,(X),52.3,4.3,47.7,4.3,(X),(X),3,2.3,4.1,1.9,5.9,4,6.8,5.6,2.4,2.1,2.8,2.5,7.2,3.3,21.1,6.7,12.9,4.9,9.3,8.1,16.2,7.3,7.9,3.9,0.3,0.7,(X),(X),16.4,5.4,84.9,5.2,83.6,5.4,79.3,6.5,26.8,7.1,24.5,6.7,2495,(X),52.8,3.8,47.2,3.8,(X),(X),732,(X),51.6,7.7,48.4,7.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),2495,(X),52.8,3.8,47.2,3.8
1400000US16055000102,Census Tract 1.02; Kootenai County; Idaho,1,Total population,4541,571,2261,250,2280,395,99.2,15,209,113,403,158,233,81,127,60,228,87,385,151,568,245,556,132,445,160,550,192,604,212,201,71,32,41,47.3,4.8,913,239,3687,478,3628,474,3565,475,1237,317,837,213,3628,474,1835,221,1793,323,102.3,17,837,213,502,149,335,101,149.9,50.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),3627,473,1835,221,1792,323,4541,(X),49.8,3.7,50.2,3.7,(X),(X),4.6,2.4,8.9,3,5.1,1.8,2.8,1.3,5,1.8,8.5,3.4,12.5,4.7,12.2,3,9.8,3.5,12.1,3.9,13.3,4.2,4.4,1.7,0.7,0.9,(X),(X),20.1,4.3,81.2,4.3,79.9,4.3,78.5,4.5,27.2,5.6,18.4,4.1,3628,(X),50.6,4.1,49.4,4.1,(X),(X),837,(X),60,8,40,8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),3627,(X),50.6,4.1,49.4,4.1
1400000US16055000201,Census Tract 2.01; Kootenai County; Idaho,1,Total population,3526,669,1653,382,1873,361,88.3,16.5,118,108,298,186,231,146,226,135,272,196,511,230,408,201,501,233,222,118,151,99,407,145,149,91,32,49,37.2,5.1,818,215,2863,623,2708,546,2630,549,689,225,588,211,2708,546,1319,291,1389,299,95,15.6,588,211,311,126,277,107,112.3,39.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),2671,539,1319,291,1352,295,3526,(X),46.9,4.6,53.1,4.6,(X),(X),3.3,3,8.5,5.1,6.6,4.3,6.4,3.4,7.7,5,14.5,5.4,11.6,4.9,14.2,5.7,6.3,3.5,4.3,2.9,11.5,4.4,4.2,2.7,0.9,1.3,(X),(X),23.2,4.4,81.2,6.2,76.8,4.4,74.6,4.7,19.5,6.9,16.7,6.4,2708,(X),48.7,4.1,51.3,4.1,(X),(X),588,(X),52.9,8.6,47.1,8.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),2671,(X),49.4,4.3,50.6,4.3
1400000US16055000202,Census Tract 2.02; Kootenai County; Idaho,1,Total population,3354,637,1670,407,1684,292,99.2,18.2,67,63,144,104,247,114,249,137,76,65,166,121,277,105,598,290,395,365,431,115,607,197,97,102,0,13,54.3,6.6,633,101,2841,641,2721,632,2598,645,985,286,704,259,2721,632,1318,385,1403,274,93.9,15.9,704,259,347,133,357,138,97.2,22.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),2721,632,1318,385,1403,274,3354,(X),49.8,4.6,50.2,4.6,(X),(X),2,2,4.3,3.2,7.4,3.5,7.4,4.5,2.3,2,4.9,3.7,8.3,3.2,17.8,6.5,11.8,9.1,12.9,4.1,18.1,6.1,2.9,3,0,1.1,(X),(X),18.9,4.4,84.7,4.3,81.1,4.4,77.5,5.7,29.4,9.3,21,7.9,2721,(X),48.4,4.3,51.6,4.3,(X),(X),704,(X),49.3,5.8,50.7,5.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),2721,(X),48.4,4.3,51.6,4.3
1400000US16055000203,Census Tract 2.03; Kootenai County; Idaho,1,Total population,3271,516,1655,319,1616,272,102.4,18.4,115,86,155,96,142,53,249,126,242,156,279,152,244,100,485,193,309,158,366,302,522,136,154,76,9,10,50.4,5.6,573,126,2818,488,2698,478,2599,471,914,218,685,166,2698,478,1353,284,1345,243,100.6,16.9,685,166,317,117,368,120,86.1,44.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),2650,476,1350,284,1300,241,3271,(X),50.6,4.5,49.4,4.5,(X),(X),3.5,2.5,4.7,3,4.3,1.8,7.6,3.6,7.4,4.5,8.5,4.5,7.5,3,14.8,5.7,9.4,4.4,11.2,8.7,16,3.8,4.7,2.3,0.3,0.3,(X),(X),17.5,3.7,86.2,3.4,82.5,3.7,79.5,4.7,27.9,5.1,20.9,4.6,2698,(X),50.1,4.2,49.9,4.2,(X),(X),685,(X),46.3,12.2,53.7,12.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),2650,(X),50.9,4.2,49.1,4.2
1400000US16055000301,Census Tract 3.01; Kootenai County; Idaho,1,Total population,7022,971,3778,635,3244,451,116.5,16.5,596,242,340,198,224,97,428,220,383,229,946,284,698,168,965,233,430,178,486,193,865,209,301,86,360,453,44,7.3,1344,400,5826,784,5678,789,5200,632,1880,503,1526,495,5678,789,3042,547,2636,367,115.4,19.3,1526,495,732,230,794,286,92.2,18.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),5668,789,3041,547,2627,368,7022,(X),53.8,3.5,46.2,3.5,(X),(X),8.5,2.9,4.8,2.5,3.2,1.4,6.1,2.9,5.5,3,13.5,3.5,9.9,2.3,13.7,3.2,6.1,2.3,6.9,3.2,12.3,3.3,4.3,1.4,5.1,6.1,(X),(X),19.1,4.5,83,4.5,80.9,4.5,74.1,5.3,26.8,6.7,21.7,6.3,5678,(X),53.6,4.2,46.4,4.2,(X),(X),1526,(X),48,4.9,52,4.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),5668,(X),53.7,4.2,46.3,4.2
1400000US16055000303,Census Tract 3.03; Kootenai County; Idaho,1,Total population,5144,468,2586,357,2558,267,101.1,16.6,429,159,336,124,492,198,338,160,168,94,613,213,978,205,750,211,120,80,333,172,412,131,166,101,9,15,36.5,3.2,1501,266,3798,404,3643,390,3519,345,784,190,587,141,3643,390,1864,273,1779,194,104.8,15.3,587,141,258,70,329,94,78.4,22.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),3532,391,1814,273,1718,191,5144,(X),50.3,4.1,49.7,4.1,(X),(X),8.3,3.1,6.5,2.3,9.6,3.5,6.6,3,3.3,1.8,11.9,4.1,19,3.4,14.6,3.8,2.3,1.5,6.5,3.3,8,2.6,3.2,1.9,0.2,0.3,(X),(X),29.2,4.3,73.8,4.9,70.8,4.3,68.4,4,15.2,3.5,11.4,2.7,3643,(X),51.2,3.7,48.8,3.7,(X),(X),587,(X),44,7,56,7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),3532,(X),51.4,3.7,48.6,3.7
1400000US16055000304,Census Tract 3.04; Kootenai County; Idaho,1,Total population,3560,719,1648,329,1912,493,86.2,20.4,227,175,216,132,211,164,396,173,132,99,559,270,304,143,656,296,240,145,216,106,255,98,107,69,41,47,36.5,10.5,1003,389,2781,450,2557,416,2487,399,563,123,403,76,2557,416,1270,205,1287,264,98.7,17.4,403,76,212,50,191,71,111,55.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),2557,416,1270,205,1287,264,3560,(X),46.3,5.8,53.7,5.8,(X),(X),6.4,4.4,6.1,3.2,5.9,4.1,11.1,3.9,3.7,2.8,15.7,6.9,8.5,3.8,18.4,7.3,6.7,4.2,6.1,3,7.2,3.2,3,1.9,1.2,1.3,(X),(X),28.2,6.5,78.1,6.9,71.8,6.5,69.9,6.8,15.8,4.6,11.3,3.2,2557,(X),49.7,4.4,50.3,4.4,(X),(X),403,(X),52.6,12,47.4,12,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),2557,(X),49.7,4.4,50.3,4.4
1400000US16055000401,Census Tract 4.01; Kootenai County; Idaho,1,Total population,6543,766,3386,478,3157,459,107.3,17.9,596,297,388,167,415,181,411,218,270,163,1185,384,706,184,931,307,371,171,412,194,622,162,219,81,17,24,35.1,5.7,1639,388,5019,645,4904,644,4684,625,1095,213,858,162,4904,644,2557,419,2347,322,108.9,16.8,858,162,385,112,473,130,81.4,34.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),4837,649,2546,418,2291,331,6543,(X),51.7,4.1,48.3,4.1,(X),(X),9.1,4.2,5.9,2.5,6.3,2.7,6.3,3.1,4.1,2.4,18.1,5.3,10.8,2.8,14.2,3.9,5.7,2.6,6.3,3,9.5,2.7,3.3,1.3,0.3,0.4,(X),(X),25,5,76.7,4.8,75,5,71.6,5.6,16.7,3.7,13.1,2.8,4904,(X),52.1,3.8,47.9,3.8,(X),(X),858,(X),44.9,10.6,55.1,10.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),4837,(X),52.6,3.9,47.4,3.9
